YEAR_,FIRE_NAME,GIS_ACRES
1983,ALPINE FIRE,1656.3665
1983,DUMP FIRE,201.38976
1983,MARY FIRE,120.54262
1983,SLOAN FIRE,225.19945
2003,ROWHER,68.427544
1992,ESSEX,14.243084
1992,CAMP,195.29678
1992,TIMBER,1256.3895
2001,DEL VALLE,117.64471
2001,BUS,241.65096
2001,MILL CREEK,47.569668
2001,MEDICINE,68.398209
2001,RIDGE,630.56439
2001,BUTTER,53.865196
2001,CLARK,15.113495
2001,LODGE,15.17096
2001,PIEDRA,14.260932
2001,TOLLHOUSE,48.884338
2001,QUARRY,8.8996496
1983,GODDE RANCH FIRE,250.50937
1983,90TH ST FIRE,198.54529
1983, ,50.07909
1983, ,44.213829
1983, ,2.4703143
1983, ,2.6469905
1983,LOPER FIRE,208.44165
2001,HILL,27.096245
2000,ELVIA,4.6961112
1973,LAVA,528.74213
1973,CASUSE,167.76022
1985, ,143.93599
1985, ,19.675642
1985, ,224.23344
1985,TWELVE,328.1423
1985,DELTA,1783.0844
1985, ,43.316135
1985, ,16.843678
1985,MAMMOTH,764.2937
1985,TOLLHOUSE,37.426044
1985, ,212.24474
1985, ,26.124521
1985, ,9.3352365
1985,CONVERSE,13.813649
1985,SIERRA,101.12379
1985,PACKER,7.3212576
1974, ,3.9829533
1974, ,322.39685
1972,SILL,112.30429
2001,SHELBY,531.46851
2001,HIGHWAY,4151.2373
1999,SHINN,352.73532
1999,RICHBAR COMPLEX,2642.6946
1999,KIRK,85834.914
1999,BIG MT RX ESCAPE,36.796631
1999,JAKE,10.83812
1999,SADDLE,10.073887
1970, ,1482.7258
1970, ,94.323936
1970,HECKER,35.489536
1973, ,6.3436136
1973, ,63.631763
1973, ,94.973984
1973, ,47.680328
2000,ORCAS,35.408798
2000,BURKE,171.88672
2000,I-5,199.84352
2000,BEELER,269.30338
2000,DRIVERS,348.92334
2000,AMERICAN,148.40906
2000,TRW,445.11554
2000,RACETRACK,51.689728
2000,MORENO,41.690819
2000,PECHANGA,11733.981
2000,BLACK RANCH,443.84625
2000,SHEDD,69.650208
2000,ROCKY,13.699141
2000,OCONNER,1.8197684
2000,CYPRESS,179.78412
2000,DIABLO,9.4553576
1988,HORSE,7.5963874
1988,SCOOTER,146.66362
1988, ,5.9744315
1988,NELSON,17.550585
1988,EAGLE,105.77193
1988,SUGAR HILL,19.136576
1989, ,12.388229
1989, ,18.280462
1989, ,8.2282887
1989, ,15.865574
1989, ,623.04175
1989,LAYMAN,4449.1357
1989,RACK,1399.1047
1989, ,53.999454
1989,MAGOON,30.405888
1989,POWDERHOUSE,11800.01
1989,BALCH,8383.6738
1989,JACKPOT,22.640797
1989, ,76.732468
1996,PALA,466.71939
1996,RINCON,1983.7704
1999,TUSCAN,369.51343
1999,SPRING,6456.0527
1999,JELLYS 2,1039.537
1999,JELLYS 1,579.50299
1999,RED,1455.4109
1999,NEW,174.63235
1999,GUN,108.25724
1999,BUTTE MT,188.03281
1984,CRIPPLE,122.9454
1984,TECNOR,21.367428
1984,LIME,170.37654
1984,BOLAM,284.12045
1984,NICE,477.82587
1985,8 MILE,812.95032
1985,AMADOR,587.67419
1985,BALD MT.,5918.9629
1985,BASS,2382.0352
1985,CARTER,745.17896
1985,DEVIL,280.63992
1985,DOG BAR,186.94489
1985,DUNNE,47.853081
1985,FINLEY,2057.1428
1985,FRANKLIN SERIES,538.80591
1985,GANN,1004.1232
1985,GRIZZLY,485.58679
1985,HIDDEN VALLEY,1032.2709
1985,HUCKLEBERRY,459.25647
1985,IRON PEAK,902.66925
1988,OTAY #10,39.82626
2002,BALTIC,18.769026
2002,LYTLE,555.21057
1986, ,368.78943
1986,LEONA FIRE,932.85547
1986,GODDE FIRE,345.72534
1986,JUNIPER FIRE,268.68872
1986,SAN FRANCISQUITO FIRE,938.83588
1986,HASLEY FIRE,379.07562
1986,DEL VALLE FIRE,41.331867
1986,TRASH CYN FIRE,117.69598
1986,BROWNS FIRE,118.25726
1986,FLINTRIDGE FIRE,84.579605
1987, ,15.026585
1999,LAKE,8.4586706
1999,LAKE2,2840.5991
1999,ERQUIAGA,27.371849
1999,ANNIE,638.67896
2001,COWHEAD,710.47253
2001,FANDANGO,30.729565
1997,BOOT,1.0565712
1997,CLARKS,16.430794
1945, ,76.68541
1994, ,44.227673
2004,WEST,566.6521
2004,CAMP,691.69873
2004,NIPOMO,83.914803
2004,AIRCRAFT,126.65469
2004,MCMILLAN,87.684441
2004,PILITAS,85.457939
2004,JALAMA,333.04089
2004,HWY166,65.160332
2004,COTTONWOOD,1819.3761
2004,IRVINE,52.985661
1996,BRYANT FIRE(WESTERN PORT),80.177574
1996,ALISO II,551.62854
1996,SEXTON II,476.75693
1996,DENNISON PARK,33.769814
1996,GRAND,10949.522
1997,SLAUGHTERHOUSE,528.22205
1997,HICKOK,294.46283
1997,EAST GRADE,339.77109
1997,DRY CREEK,959.86322
1997,REDWOOD RETREAT,90.051399
1997,STUHR ACCIDENT,50.113205
1997,JACK,184.92772
1997,PRIEST,167.18196
1997,PRIEST #2,398.39377
1997,CARANTON,165.45003
1997,LEWIS,400.83792
1997,MARKLEY,333.60056
1997,SANTIAGO,338.13794
2006,MESQUITE,584.88806
2006,BODFISH,49.065533
1998,SAN HEDRIN,4.9889383
1998,HAUL,163.9664
1998,SOUTH MOUNTAIN,116.99369
1999,TEJON,286.3219
1999,DIGIER,649.98523
1999,PEDRO FIRE,176.96478
1999,MERCED FIRE,713.0968
1999,ROMERO,1776.5679
1999,COULTERVILLE,542.84167
1999,49 FIRE,392.30634
1999,FLORISTON,283.32291
1999,MODESTO ENERGY,49.783081
1999,FORUS,129.36623
1999,GREENRIDGE,100.02747
1999,MODESTO ENERGY #2,1200.434
1999,CAR,450.06717
1999,DYER,116.00347
1999,MALECH,1200.1917
1999,HIGH FIRE,41.076111
1999,EL POMAR,12.243209
1993,ROUND MTN.,833.18121
1993,MEBANE,519.27368
1993,WELLER,1340.7877
1993,POWER,319.47131
1993,SABODAN,2302.1558
1993,CREE,663.62122
1993,ORCHARD,19969.129
1993,RESERVE,2358.7407
1993,TAYLOR,520.75525
1993,EAGLE PEAK,364.47534
1993,STECKEL,27084.615
1993,CHATSWORTH FIRE,1931.1274
1993,GREEN MEADOWS,38479.125
1993,WHEEL,1475.5551
1994,COPPER #1,1143.0017
1994,COPPER #3,277.28387
1994,COPPER #8,1914.0522
1994,WILLIAMS,357.04422
1994,PARROTTS,767.60724
1972,MEARS,8.0297718
1994, ,8.9621229
1994, ,33.85664
1994, ,29.872501
1994, ,14.935909
1994, ,72.293777
1980, ,676.29419
1980,LEWIS CREEK,1923.4811
1980, ,11.775897
1980,CALDWELL,109.64606
1980, ,519.01544
1992,YSABEL,500.58136
1993,BODEN,1630.2932
1994,SECOND,5779.103
1980,HEATH,28.408001
1980, ,3.983196
1995,EL MONTE,8564.2422
1996,CEDAR,483.3129
1999,OROSCO,202.93103
1980, ,2.9873402
1980, ,4.97892
1998,BUCHER,11.088181
1998,NORTH CROWDER,2693.0549
1998,BRUNS,100.05688
1998,DEL PUERTO,110.23994
1998,MT. HOUSE,68.38533
1998,BYRON,55.021103
1998,HWY 120 #3,152.76755
1998, ,144.31137
1998, ,625.01031
1998, ,11140.899
1998,YANKEE,1240.6654
1998,LUCAS,14.618478
1998,GARCIA,138.33362
1999,ARROWBEAR,15.902021
1997,FENTON,73.424896
1997,FERN,41.923153
1919, ,147.42113
1984,SUGARLOAF,16.172651
1984,BASIN,424.17599
1984,BALCH,41.465832
1984, ,713.98132
1995,HOOPA SERIES,5.9743514
1994, ,9.9574585
1994, ,32.859684
1994, ,61.735775
1994, ,16.9275
1994, ,46.799908
1994, ,24.894869
1994, ,16.928694
1989,VALLEY,557.43945
1989, ,9.4960108
1989, ,230.52078
1989,CALKINS,555.0672
1989,GARNER,52.929153
1990, ,43.215225
1972, ,104.25703
1972, ,35.372372
1972, ,209.02617
1973, ,28.877672
1973,BEAR,7.6320391
1972, ,62.981636
1972, ,252.24629
1974, ,2652.2009
2012,COWBOY,0.78177106
2012,EDMONSTON,13.108104
2012,EMIGDIO,173.27191
2012,GRAPEVINE,206.09883
2012,HILL,14.685063
2012,HISTORY,0.31963056
2012,HOOPER,4.3334951
2012,JACK,14.423592
2012,KECKS,196.36569
2012,KEYSTONE,0.63505155
2012,LANCER,29.23741
2012,LAVAL,41.165211
2012,LERDO,22.817526
2012,LERDO,3.5059984
2012,NINE,8.3747702
2012,PASADENA,0.71495622
2012,PRISON,33.210297
2012,RANCHO,5.6185503
2012,SAND,1428.4542
2012,SIERRA,3.3817003
2012,SOUTH,245.71257
2012,TEXCO,17.54579
2012,TUCKER,0.60456705
2012,TUCKER,2.4540067
2012,TWINS,130.06955
2012,VISTA,1.113958
1995,MOTORNATU,20.688334
2003,PARADISE 2,1297.0616
2003,EAST FORK,24.761234
2003,COFFEEPOT,14.982484
2003,COFFEEPOT2,79.955589
2003,WEST KERN,7971.4019
2003,HMRS NOS2,205.23009
2003,DENNISON,4.5149298
2006,MIDDLE T SUPPRESSION,344.67084
2006,MIDDLE T WFU,129.4209
2006,BOUNDARY,459.90417
2006,FALLS,26.915073
2006,KING,261.05261
2006,FROG,6029.8511
2006,POND WFU,12.050021
2006,ROARING,1643.1228
2006,RIDGE,139.08652
2006,BURNT,627.62018
2006,EAGLE,1.8684843
2006,GOLIATH,11.979778
2006,BLAIR,66.480675
2006,GLOBE,36.632183
2006,CIMA,53.980686
2003,KIBBIE,35.967365
2016,GOPHER 10,29.306036
2016,BARRETT 3,18.083138
2016,BORDER 3,7606.0264
2016,GOPHER 7,34.476826
2016,LAKESIDE,18.049809
2016,PALA 3,66.197975
2016,ROCK 2,17.28249
2016,BURNT,3.6476843
2016,CANYON,12713.622
2016,LONE PINE,104.21352
2016,ROBLAR,1244.5
2016,WASHINGTON,225.52219
2006,JEFFERSON,81.044632
2014,ETIWANDA,2141.8408
1923, ,4121.3521
1923, ,305.37292
1913, ,426.77426
1914, ,571.22418
1970, ,123.79655
1939, ,195.58527
1918, ,154.5088
1970, ,147.51358
1923, ,147.83105
1915, ,134.61829
1923, ,41345.012
1914, ,335.49155
1921, ,226.48268
1913, ,581.13831
1917, ,312.04388
1913, ,352.96185
1921, ,12350.669
1922, ,25637.428
1923, ,8301.3662
1914, ,18089.283
1917, ,19396.668
1966,SCHOOLHOUSE,2698.7463
1997,LOGAN,49490.477
1925,TEQUIPAS CANYON,236.53348
1926,LOS CRUCES,4607.0264
1926,SULPHUR CANYON,1723.8533
1926,SAN JOSE,383.86517
1929,SALISBURY POTRERO,5894.835
1998,OGILVY (ATTEMPTED BACKFIRE),68.185295
1998,OGILVY,4029.3008
2000,OLIVE,10.447086
2000,HONDO,11.461386
2000,BEEROCK,58.920021
2000,LOMPOC,1.0230912
2000,NOJOQUI,27.375105
2000,JONATA,193.12245
2000,SINCLAIR,80.763321
1933,INDIAN CYN,38223.438
1987,MATIAS,427.70456
1981,REY,2243.8967
1925,EL CAPITAN,400.64328
1931,EL CAPITAN,217.7574
1995,CORRAL HOLLOW - PG&E,253.28706
1995,ORESTIMBA,1772.7172
1902,FEROUD,731.48157
2004,CAL,73.069664
2004,SIMS,4035.9175
2003,GLOBE,10.282741
2003,LF-02,18.199144
2001,LF-21,6.3657489
1998,BOAT_HOUSE,2.0886693
1997,AZALEA,1351.4683
1997,HALOWEEN,1128.8721
1997,GLOBE,401.7757
1997,SALDADO,7.7809515
1997,BOAT_HOUSE,179.46164
1996,CROSS_ROADS,68.223717
1995,GRANT,206.63876
1995,PINE_CANYON,32.974865
1995,ASPEN,1.3560205
1995,SLC-4,5.5950851
1994,POWERLINE,9.9400845
1997,BOOT,17.093895
1987, ,1071.0813
1996, ,575.13165
1944,CLARKS VALLEY,634.41785
1986,DRY CREEK,3422.4568
1959,THREE PEAKS,12250.496
1993, ,18.647661
1910,GLASS MOUNTAIN,146967.56
1924, ,223.97316
1924, ,451.39832
1999,CANYON #4,2579.6514
2000,UNION,320.55362
1979,YUCCA #2,421.05374
2000,ROMERO,1706.8496
1979, ,61.882179
1928, ,33653.148
1950,PORCUPINE,12633.156
1993,WEST FIRE NO. 2,143.44276
1993,KINNELOA FIRE,5453.498
1993,KERN,49.888103
1993, ,71.299469
2004,STONEY,954.46387
2004,BELFAST,447.07681
2004,SKEDADDLE,367.45361
2004,TGU BEND,26.290476
1967, ,86.249718
1971,CIELLO,2546.407
1944, ,12190.014
1922, ,3784.8608
1992, ,431.03268
1925, ,12119.172
1939, ,60.502739
1964,COYOTE,65338.891
1964, ,1363.0537
1945, ,168.04659
1939, ,4442.2935
1938, ,538.7168
1984,WILLMS,109.64955
1984,SITE 300 #3,7604.5601
1984,BAR-O ESCAPE,2928.6499
1984,COTTONWOOD,1268.4913
1984,PACHECO #2,1102.5502
1984,ROCHA VMP ESCAPE #2,1239.9641
1984,USFS #13,1619.2998
1984,WELLS,512.58014
1984,PARADISE,116.5957
1984,ASSIST #54,122.18161
1984,BOWLES,3105.7551
1984,PROCTOR,3032.3745
1984,ORANGE CO. (COAL),114.22165
1984,RATTLESNAKE,311.11993
1984,SOBOBA #7,944.30298
1984,WHITE WATER,350.50021
1984,WARREN,191.38762
1984,GRIMES FIRE,11304.535
1984,SQUAW FLAT,6088.0601
1984,U.S.F.S. #14,2503.4346
1984, ,80.894226
1984,KERN COUNTY #27,7122.1025
1984,COW,3087.333
1984,STODDARD#2,2301.7463
1984,MORRETTI,1318.1505
1984, ,553.67474
1984,HUNTERLIGGETTASST#7,572.26196
1984,LONE OAK RD.#2,863.60461
1984,RELIZ CANYON,826.01892
1984,BARTON,213.43512
1984,CANTUA CREEK,467.65204
1984,FLAT TOP,7218.1074
1984,OIL FIELDS,1018.6481
1984,SHERMAN #1,473.43646
1984,AGUANGA,7137.7368
1984, ,13.575657
1984, ,490.49863
1984,GOLDEN FIRE,108.17267
1984,LIVE OAK FIRE,96.34272
1984,REFINERY FIRE,142.22447
1984,VIEWRIDGE FIRE,401.18918
1984,GUN FIRE,124.01551
1984,WESTLAKE FIRE,219.72302
1984,SHANNON FIRE,3498.1091
1984,WEBB FIRE,119.99111
1984, ,9.4510841
1984, ,11.806728
1984, ,7.1984954
1984, ,154.4178
1984, ,75.513992
1984, ,28.338161
1984, ,21.981689
1984,DULZURA,75.932762
1984,TECATE #4,56.198452
1984,EAGLE LAKE FIRE,546.16974
1984, ,228.41441
1984, ,9461.334
1984, ,16667.715
1984, ,804.7594
1984, ,151.93829
1984,PIEITA,205.64378
1984,DRY,12.689132
1984,RAIL,3961.9768
1984,CABIN,57.959293
1984,HILL,155.13324
1984,MOUNTAIN,19.537264
1984,EAGLE,1790.9688
1984,WHITES HILL,410.50043
1984,TROJAN POINT,226.09744
1984,DEVILS GULCH,67.4487
1984,BLUE RIDGE,1544.5115
1984,BEAR CREEK,2788.4849
1984,RANCHO ARROYO,1369.6469
1984,RANCHO ARROYO/JE,1680.4644
1984,SWIFT LE-7,426.17447
1984,BONNHEIM,1012.2603
1984, ,392.89386
1984, ,186.50517
1984,FRENCH,5.9738226
1984,HANSON,60.678402
1984,MESA #1,109.04789
1984,BLM #1,549.25385
1985,JAMESON,873.40552
1985,MAGIC,226.81306
1985,PEACH HILL,1991.7812
1985,TAPO,657.27551
1985,R. COLLA,96.097153
1985,MUPU,43.495853
1985,BLACK MOUNTAIN,1324.4448
1985,FERNDALE,46805.238
1985,PARSONS,1146.1179
1985, ,421.44034
1985,BALDWIN HILLS FIRE,37.582523
1985,MT. OLYMPUS,13.198031
1985,MONTECITO FIRE,8.4866285
1985,ELEPHANT HILL FIRE,89.115997
1985, ,13.553246
1985,SHERWOOD FIRE,3795.0574
1985,RICH BAR,8263.9258
1985,BRILEBURG,982.39062
1985,PALM,82.315208
1985,DEER,494.04468
1985,MESA #4,136.10799
1985,LEHR,155.18945
1985,LOS GATOS #2,6444.0386
1985,SUEY RANCH,1460.2638
1985,RED,28.876837
1985, ,14.936343
1986,WHITE ROCK SERIES,81.545074
1986,WHITE ROCK SERIES,162.30241
1986,WHITE ROCK SERIES,281.65308
1986,WHITE ROCK SERIES,33.402714
1986,WILLOW SPRINGS,298.73538
1986,BIDWELL PARK,399.8403
1986,CAMINO DIABLO,322.38068
1986,BRADLEY,736.44922
1986,PEAK,1021.7191
1986,ASSIST #76,106.63241
1986,FLINN,502.76624
1986,MINE,965.50677
1986,COLORADO #2,1285.6088
1986, ,337.95551
1986, ,114.57655
1986, ,382.71976
1986, ,408.51431
1986,RIVER,95.900963
1986,VISTA,49.365852
1986,WILMOT,1442.8317
1986,BRADLEY,9229.2402
1986,CHIMNEY ROCK,626.37469
1986,VAN DOLLEN,204.78796
1986,BOTTCHER,2557.2346
1988,COYOTE,164.39491
1988,COLE,32.007687
1988,HODGES #2,149.63391
1988,ASSIST #59(POMERADO),86.873146
1988,DEL DIOS #2,36.686443
1988,ASSIST #78,935.33398
1988,OTAY #14,73.112526
1986,FLINT PEAK FIRE,71.175369
1993,"""F"" FIRE",123.95969
1993,MALIBU FIRE 15 AC,13.843795
1993,CREST FIRE,31.363798
1993,GRIFFITH #1.,13.62426
1993,FRANKLIN FIRE 15 AC,5.8251562
1993,VERDUGO SPRINGS 5 AC,4.1751642
1993,WAGY,41.731201
1993,PG&E #4,9373.2109
1993,TABLE,522.76233
1993,TABLE,573.03333
1993,GALLATIN FIRE,291.09225
1993,WIDOW INC.,946.39752
1993,GERSTLE,766.05298
1993,WILLITS WATERSHED,561.8869
1993,ELEPHANT,218.85063
1993,PINE CREEK,659.29053
1993,MESA,345.04916
1993,BANNEKER,211.32784
1995,PEARBLOSSOM FIRE,66.442612
1995,FREEWAY FIRE,235.05695
1995,TROTTER FIRE,267.24628
1995,FREEWAY FIRE NO II,1233.4569
1995,TOWSLEY FIRE,818.18451
2003,LITTLE,49.616615
2003,WALSER,14.81134
2003,FRIDAY,388.85251
2003,SUGAR,17.130976
2003,CAMP2,84.717072
1996,WILLOW,616.94617
1996,GROUSE,40.394306
1996,MARTINECK,330.58102
1996,DALTON 3,2378.6277
1996,DALTON 1,19.878988
1996,MOWITZ 1,108.51815
1996,SURVEYORS,135.68788
1996,JACKS #3 (BSFMU),27.022184
1996,DAMON/LONG,23380.406
1996,INDIAN,704.23743
1996,PG&E #13,757.64459
1999,TOAD,4.4411983
1996,CORDERS,2.112644
1999,CINDER,781.8147
1999,DOW,79.514305
1999,ROCK 2,24.02055
1999,JONES,5.5335169
2000,DEVIL,114.02966
1971,ROMERO,15649.522
1953,BIG DALTON,67702.047
1932,MATILIJA,219999.28
1985,WHEELER #2,122686.88
1925, ,8623.8643
1913,RINCON CREEK,1759.6904
1995,DEMO,446.66849
1996,RAVE,139.61642
1996,OBSERVA,31.999178
1986,LAVER,812.76306
1974,SAN VICENTE,67.661949
1974,MONTE,303.06702
1970,EL MONTE,196.35794
1970,C & M,56.19397
1983, ,7.244895
1983, ,7.4067955
1971,CASUSE,1568.4077
1971,TWIN,3358.9116
1971, ,242.9201
1971,GLACIER VIEW,253.24232
1971,SISTERS,12.478888
1974,CASE,29.267277
1975,OROSCO,37.56076
1975,SAN VICENTE,66.875854
1975,DEVIL,231.24734
1979, ,188.44864
1970, ,37472.156
1979,COW,1545.2358
1979, ,42.72707
1979, ,329.70404
1979, ,1283.3132
1979, ,9.1269321
1985,THOMAS,1181.9757
1986,SLOAN,59.686153
1986,CAPITAN,1585.9165
1988,TEXAS,12095.535
1988,QUEENS PEAK,364.27811
1972, ,344.46951
1972, ,21.247078
1996,INDIAN,770.80573
1996,WHITE OAK,7180.4951
1996,OREJANO,625.487
1996,DRY,391.14737
1996,TASSAJARA,18.177212
1996,ROCK,2527.0879
1996,MORRIS,468.70807
1996,EASTFORK,164.54439
1996,ALTOONA,198.4063
1996,LIGHTNING #12,1141.3269
1996,LIGHTNING # 29,5490.0327
1996,LIGHTNING # 40,3325.6699
1996,LIGHTNING #14,2647.3025
1997,CDF #8,7.8137269
1997,COMANCHE,1245.6652
1997,POSO,1394.2692
1997,GRANITE,1432.1982
1997,CHOCTAW,10521.97
1997,COTTONWOOD,3540.491
1997,OSO,995.77094
1997,GRANDVIEW,1.7151085
1997,FREEWAY FIRE II,20.04352
1997,FREEWAY FIRE I,22.031301
1997,BONELLI FIRE,130.34036
1997,AMARILLO/TANK FIRE,202.31981
1997,RHAPSODY FIRE,122.18044
1997,CANYON II FIRE,3825.1714
1997,SHOOTING FIRE,425.73013
1997,FREEWAY IC FIRE,45.274525
1997,SIERRA FIRE,522.9176
1997,PLACERITA FIRE,459.16824
1997,SOLEDAD FIRE,166.06882
1997,LINDA FIRE,215.76938
1998, ,337.35837
1998, ,495.12555
1998, ,1067.7965
1998, ,612.90204
1998, ,84.467674
1998, ,196.70995
1998, ,5.0656829
1998, ,90.80735
1988,MASON,4049.6003
1988,49'ER,36343.148
1988,AMADOR,329.0369
1988,BOISE,319.3421
1988,CHARLES,1188.5597
1995,TWISSELMAN,251.46889
1995,PANOCHE,485.07181
1995,SHADE,74.675484
1995,7 TRIBES,2.4894745
1995,KNIGHT,19.914988
1995,BITTERWATER,65.235039
1995,TAR,126.94041
1995,PANTHER,2.5943735
1995,LOPEZ,1923.819
1996,RINCON,177.28398
1996,HARMONY,9359.4541
1996,HARMONY,79.09362
1996,EGG,804.72717
1996,WITCH,48.790283
1996,WEST,40.444172
1999,TIN MINE,18.686234
1999,CHASE,439.77176
1999,JONES,26202.6
1999,TURTLE,3396.4414
1999,PG&E #22,1407.0051
1997,HOMESTEAD,360.49762
1997,JANEWAY,445.42755
1995, ,349.61575
1963, ,151.34775
1978, ,43.218597
2004,JASPER 2,16.715792
2004,DETENTION,23.373846
2004,RIMS,43.391239
2004,ROMERO,16.951962
2004,BEAR,456.06683
2004,HIGHWAY,624.93573
2004,KINCAID,1224.8591
2004,SAN_ANTONE,211.60762
2004,SILVER,479.27722
2004,CORRAL_HOLLOW,875.49872
2004,GATOS,1144.8376
2004,CHUALAR,343.18857
2004,LAGUNA,134.68428
2004,PINECYN,49.674362
2004,RIVER RD,18.116339
2004,FRAZIER,1563.7036
1999,LOOKOUT,218.5887
1999,BROWNS,437.07562
1999,ROAD 2,443.28528
1999,SPRING #5,871.27301
1999,ROCK #4,516.55688
1999,DEHAVEN,16883.895
1999,ABRAHAM,843.67377
1999,INKS,5952.9355
1999,SEVENMILE,132.46252
1999,DYE,139.38588
2002,MANZANITA#2,214.90161
2002,CANYON,91.187981
2002,WOODLAND,244.30344
2002,WILDCAT,22.486349
2002,BSFMU5,16.538542
2002,BSFMU7,36.304588
2002,MULDOON,38.926468
2002,PIUTE,391.62473
2002,HUNTER,545.36359
2002,MUTTON,71.983208
1986,WEBB FIRE,84.042557
1986,POPPY FIRE,1162.1426
1986,THE RANCH FIRE,300.4162
1986,ONION FIRE,98.534996
1986, ,97.867691
1987,GERBER,1241.0981
1987,GILL,223.90842
1987,HASWELL,343.80307
1987,TYLER,426.48972
1987,ROMERO,897.60797
1987,SLU-1544,437.65253
1987,WEEKEND,138.73692
1987,ASSIST #177,649.45911
1987,ASSIST#101,279.67865
1987,HIGHLAND VALLEY RD.,460.06671
1987, ,1300.4169
1987,VERBNIA-STATE 820,1317.8263
1987,STATE 1293,206.23853
1987,STATE 1587,3276.1826
1987,STATE 1458,773.90912
1987,WINCHESTER#1,1097.6619
1987, ,57.113827
1987,RECHE,200.87636
1987,RECHE,862.71747
1987, ,372.7341
1987,FISH,4341.1982
1987,TIERRA,759.11951
1987,PEPPERTREE CONTROLLE,1088.3354
1987,BOBFISH-KERN #14,463.5564
1987,CASHBAUGH,599.92126
1987,MAMMOTH,640.14209
1987,GRANT,371.96591
1987, ,74.199379
1987,BORDEN,492.02228
1987,PILITAS BLM-1836,1223.8108
1987,SLU 1848,662.30511
1987,SLU-0864,3552.1035
1987,SLU-1690,231.10614
1987,SLU-730,7733.1978
1987,SLU-966,805.9953
1987, ,1105.5894
1987,ALEXANDER,248.82832
1987,FKU 5788,938.57739
1987,NUNEZ,1479.2192
1987,RED MOUNTAIN,4454.4507
1987,PALOMAR,15581.67
1987,SILVERADO,7693.3843
1987, ,258.5036
1987,RIVERSIDE,330.19025
1987, ,19.461254
1987, ,74.960228
1987, ,40.892365
1987, ,292.78839
1987, ,17.583687
1987, ,184.51346
1987, ,465.16077
1987,JEEP,1867.3888
1987, ,62.395035
1987, ,131.05199
1987, ,288.49017
1987, ,335.14481
1987, ,33.65345
1987, ,100.16698
1987, ,951.89838
1987, ,170.7766
1987, ,247.16876
1987, ,165.29047
1987,TRUCK,1180.4152
1987,SUMMIT,561.9256
1987, ,370.44696
1987, ,1733.9994
1987,STRAUSE,8626.7588
1987,RIPSTEIN,4088.8982
1987,GULCH,6584.2632
1987,BEAR,4954.7314
1987, ,1118.8783
1987,TRINITY,1307.6239
1988,CAMP,5814.8413
1994,ESPERANZA,1843.6573
1987,OTAY #3,54.712776
1987,TECATE #8,35.307076
1987,BANDY,35.530491
1987, ,832.15057
1987,RUBICON,69.078621
1987,CASCADE,59.851334
1988,GILMAN,1482.8134
1988,LAKE,260.07263
1988,SPRINGS #361,412.01678
1988,SUGARLOAF,248.37534
1988,STAGECOACH,4571.1675
1988,BENTON,1784.1167
1988,SPRINGS,649.0332
1988,PEACH,830.02466
1988, ,142.50873
1988,STATE PARK,820.48383
2003,SAND,333.0275
2003,YELLOW,554.84583
1984, ,937.4892
1983, ,105.25645
1983, ,18.032618
1983, ,14.770937
1983, ,12.677162
1983, ,44.332859
1983,VIRGIN,2.8075662
1984, ,26.967886
1992,DEVIL,2.9870996
1992,CLEVELAND,22518.777
1993,PILOT,108.81413
1993,MILL,140.96849
1993,RICBAR,445.45676
1993,RUSSIA,216.43732
1993,POWER,481.80225
1993,OAK,50.733074
1987,CASE,4510.3267
1995,OUTLAW,339.23611
1995,MCPHERSON,179.48497
1995,RED,158.03168
1995,SHERWOOD,1337.0192
1995,SIMMLER,992.38647
1995,46,7461.4678
1995,UNITED,612.93628
1995,MINERS,29.561407
1995,ELK,1835.5858
1995,BAGBY,16.741854
1995,CUYAMA,29.155912
1995,58 #2,388.35629
1995,FRESNO#33,42.916245
1995,TANK,161.64337
1995,PANOCHE#2,228.96278
1995,BACK,83.986008
1995,PEDRO,16.173866
2004,RUMSEY,38763.016
2004,LONG,271.45956
2004,PINE,162.13148
2004,GEYSERS,12244.399
2004,DOLCINI,364.55396
2004,CEMENT,1006.8515
2004,SIEBER,38.782799
2004,VACA,72.497177
2004,GEYSERS,169.70822
2004,SCOTT,609.05914
2004,POWERHOUSE,113.42577
2004,210,56.48629
2004,PG&E 11,9.6633301
2004,HWY 145,5.9224524
2004,WALKER,84.265541
2004,ROCK/MPUD 98,43.748978
2004,GUADELUPE/MPUD 127,141.77933
1911, ,226.1172
1916, ,201.28441
1916, ,1754.2878
1916,TUNNEL,242.16888
1918, ,148.64958
1911, ,745.72662
1916, ,561.63739
1916,LIME KILN CANYON,89.250168
1916,1916-SUPERVISOR#35,127.00327
1918,COREY CANYON,231.82407
1941, ,513.10553
1921, ,1834.3381
1921, ,840.31396
2005,HIGHLAND,43.213993
1914, ,258.59567
1924, ,906.82892
1927, ,11853.767
1945, ,325.65219
1945, ,544.34265
1945, ,792.85693
1945, ,997.82043
1945, ,384.69687
1950,THREE CORNERS,383.22394
1955, ,417.7583
1940, ,197.49785
1940, ,208.66943
1948, ,738.89648
1988,SYCAMORE,368.00418
1988, ,221.23849
1988,RIVER,351.80927
1988, ,5243.9819
1988,CDF 807,6349.1934
1988,SUTHERLAND,42.764709
1988,ROSA,631.56982
1988,HORSETHIEF II,134.60945
1988, ,143.43874
1988, ,256.4971
1988, ,152.36444
1988,STATE,258.36942
1988,CHIMNEY,297.41516
1988, ,184.0202
